,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
PL21 - Małopolskie,0.0,0.10757320423338386,0.13461728395061728,0.16666666666666666,0.10627513815767961,0.38461538461538464,0.1016156462585034,1.3256172839506173,0.08771296234611838,0.25846234584098665,0.09316770186335403,0.2631172839506173,0.06709415944925606,0.9506172839506173,0.4506172839506173,0.16122967479674796,0.1472983930414271,0.14573497697732704,0.1574468085106383,0.2006172839506173,2.0,0.46747967479674796,0.27619047619047615,0.46747967479674796,1.0,0.29449838187702265,0.12512071463061325,0.26747967479674795,1.0,0.13871661638171864,0.24235859836221674,0.15570175438596492,0.22272039757994813,0.16296839660125922,0.15570175438596492,0.2362346872985171,0.15570175438596492,0.2,0.1875,0.5791666666666666,0.15570175438596492,0.2074468085106383,0.18561187916026625,0.15482762851183904,0.15105059159526724,0.15570175438596492,0.21826883062838118,0.25156445556946183,0.9863445378151261,0.15570175438596492,0.1574468085106383
PL22 - Śląskie,0.10757320423338386,0.0,0.16764354201917653,0.13689670726206585,0.10128988736482758,0.3548454252107838,0.1473001462289964,1.3586435420191765,0.07119741100323625,0.27413516235268504,0.12391754819315667,0.29614354201917653,0.1224558940167826,0.9836435420191766,0.48364354201917653,0.1511968085106383,0.19647002331576946,0.19021070767818346,0.19014337894564684,0.23364354201917653,1.9866141732283464,0.4574468085106383,0.2882882882882883,0.4574468085106383,0.9762076423936554,0.31017119838872104,0.1663457115363951,0.2574468085106383,0.9762076423936554,0.18458558595329888,0.2005147239085577,0.20142121814956407,0.20330577210804002,0.20090371687361483,0.20085509713400054,0.22260810350697993,0.2040552402801886,0.20552799433026223,0.20552799433026223,0.5920876445526476,0.20552799433026223,0.2011174089252903,0.2034830045552111,0.20251098939334505,0.1991177379200058,0.201446361677201,0.19883156575883365,0.23793787177792466,0.9715846994535519,0.20552799433026223,0.2035399227596857
PL41 - Wielkopolskie,0.13461728395061728,0.16764354201917653,0.0,0.16060606060606059,0.184,0.3785547785547786,0.09566326530612244,1.191,0.184,0.187984496124031,0.09523809523809523,0.17095437140394137,0.184,0.8160000000000001,0.316,0.1281340782122905,0.16177777777777777,0.184,0.184,0.10382513661202186,1.937984496124031,0.4194312796208531,0.2427409988385598,0.4194312796208531,0.967479674796748,0.19047619047619047,0.184,0.21943127962085307,0.967479674796748,0.11503448275862069,0.19266556002096805,0.10382513661202186,0.17302735923869944,0.11492000142536435,0.10382513661202186,0.2437001594896332,0.14285714285714285,0.19393939393939394,0.18154761904761907,0.5732142857142857,0.14285714285714285,0.2149122807017544,0.1935483870967742,0.1335583614618494,0.12222222222222222,0.13882532418001525,0.1685757922871325,0.2590299277605779,0.9899749373433584,0.1263076923076923,0.184
PL42 - Zachodniopomorskie,0.16666666666666666,0.13689670726206585,0.16060606060606059,0.0,0.16666666666666666,0.21794871794871798,0.16666666666666666,1.2797619047619047,0.16666666666666666,0.25,0.08203125,0.21726190476190477,0.14666666666666667,0.9047619047619048,0.40476190476190477,0.1768008474576271,0.12017167381974249,0.16666666666666666,0.1726027397260274,0.16666666666666666,2.0,0.4830508474576271,0.27715355805243447,0.4830508474576271,1.0,0.23163841807909602,0.16666666666666666,0.2830508474576271,1.0,0.1633608815426997,0.2648305084745763,0.13924050632911392,0.24519230769230768,0.17853956926213838,0.1212121212121212,0.2513906185139062,0.15486725663716813,0.2,0.16987179487179488,0.5615384615384615,0.16666666666666666,0.2226027397260274,0.18889416231608924,0.15025528811086797,0.1222222222222222,0.16352201257861634,0.24074074074074073,0.26672038678485094,0.9466666666666667,0.16666666666666666,0.1726027397260274
PL43 - Lubuskie,0.10627513815767961,0.10128988736482758,0.184,0.16666666666666666,0.0,0.38461538461538464,0.12244897959183673,0.5,0.09048027444253859,0.2972972972972973,0.09800120434833134,0.1348148148148148,0.11320754716981132,0.8,0.3333333333333333,0.19375,0.17055367947094413,0.16429436383335813,0.2,0.1582212761538861,2.0,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.14042936769156977,0.3,1.0,0.1746031746031746,0.2648305084745763,0.17550487430473874,0.24519230769230768,0.19548872180451127,0.17493875328917521,0.2787878787878788,0.17813889643536326,0.2,0.20833333333333334,0.6,0.1796116504854369,0.25,0.20930232558139536,0.17659464554851972,0.17320139407518048,0.17647058823529413,0.24074074074074073,0.29411764705882354,0.9791666666666666,0.1796116504854369,0.2
PL51 - Dolnośląskie,0.38461538461538464,0.3548454252107838,0.3785547785547786,0.21794871794871798,0.38461538461538464,0.0,0.38461538461538464,1.2408536585365852,0.38461538461538464,0.38461538461538464,0.2914476827520306,0.34687953555878087,0.3646153846153846,0.8658536585365854,0.36585365853658536,0.28667724028548774,0.31188811188811194,0.38461538461538464,0.38461538461538464,0.38461538461538464,1.9545454545454546,0.4638157894736842,0.38461538461538464,0.4638157894736842,0.8859649122807017,0.38461538461538464,0.38461538461538464,0.38461538461538464,0.8859649122807017,0.3813095994914177,0.36426140231449966,0.3411371237458194,0.35721812434141204,0.35200668896321075,0.33916083916083917,0.36201651455888745,0.3728159745858861,0.18461538461538463,0.3375565610859729,0.5722222222222222,0.38461538461538464,0.32992788461538464,0.3723454459650779,0.368204006059586,0.3401709401709402,0.37899740708729474,0.362970362970363,0.3599240265906933,0.9893048128342246,0.38461538461538464,0.35734265734265735
PL52 - Opolskie,0.1016156462585034,0.1473001462289964,0.09566326530612244,0.16666666666666666,0.12244897959183673,0.38461538461538464,0.0,1.2824074074074074,0.12743990434173091,0.22376788553259142,0.09316770186335403,0.2199074074074074,0.09259259259259259,0.9074074074074074,0.40740740740740744,0.1090042372881356,0.12244897959183673,0.12244897959183673,0.14400000000000002,0.1574074074074074,1.96,0.4152542372881356,0.21839080459770113,0.4152542372881356,0.9764705882352941,0.2598039215686274,0.12244897959183673,0.21525423728813559,0.9764705882352941,0.10107376283846871,0.16827253371185238,0.08923569427771108,0.16279069767441862,0.11074295909264686,0.0881057268722467,0.2227878787878788,0.14285714285714285,0.2,0.11251709986320109,0.4775510204081632,0.11494252873563218,0.194,0.1935483870967742,0.11264608076009502,0.10434782608695652,0.1568627450980392,0.1354775828460039,0.23811764705882354,0.9914529914529915,0.0881057268722467,0.14400000000000002
PL61 - Kujawsko-Pomorskie,1.3256172839506173,1.3586435420191765,1.191,1.2797619047619047,0.5,1.2408536585365852,1.2824074074074074,0.0,1.375,1.2797619047619047,1.245967741935484,1.0625,1.375,0.5777777777777778,0.875,1.3191340782122905,1.3527777777777779,1.375,1.375,1.125,1.5,1.375,1.375,1.375,1.375,1.375,1.375,1.3273809523809523,1.2321428571428572,1.3060344827586208,1.2498898678414097,1.2861111111111112,1.2545180722891567,1.2673076923076922,1.2897727272727273,1.2887931034482758,1.2678571428571428,1.305232558139535,1.175,1.375,1.3194444444444444,1.279040404040404,1.3100649350649352,1.2844202898550725,1.2995283018867925,1.2808823529411764,1.3279411764705882,1.2831632653061225,1.2965686274509804,1.3173076923076923,1.375
PL62 - Warmińsko-Mazurskie,0.08771296234611838,0.07119741100323625,0.184,0.16666666666666666,0.09048027444253859,0.38461538461538464,0.12743990434173091,1.375,0.0,0.2972972972972973,0.12903225806451613,0.3125,0.10259565212951711,1.0,0.5,0.19375,0.18234808374216738,0.1807846676780673,0.2,0.25,2.0,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.16017040533135352,0.3,1.0,0.1746031746031746,0.2648305084745763,0.1907514450867052,0.24519230769230768,0.19548872180451127,0.1907514450867052,0.2787878787878788,0.1907514450867052,0.2,0.20833333333333334,0.6,0.1907514450867052,0.25,0.1935483870967742,0.1898773192125793,0.1861002822960075,0.1907514450867052,0.24074074074074073,0.29411764705882354,0.9841269841269842,0.1907514450867052,0.2
PL63 - Pomorskie,0.25846234584098665,0.27413516235268504,0.187984496124031,0.25,0.2972972972972973,0.38461538461538464,0.22376788553259142,1.2797619047619047,0.2972972972972973,0.0,0.2496782496782497,0.22959183673469388,0.2972972972972973,0.9047619047619048,0.40476190476190477,0.23722662591920546,0.2611527189840443,0.26281453867660765,0.2972972972972973,0.25,1.75,0.37755102040816324,0.3260340632603406,0.37755102040816324,0.9375,0.25,0.2972972972972973,0.2972972972972973,0.9375,0.24193548387096775,0.24631198995605777,0.21665213600697475,0.22667378917378916,0.15883575883575884,0.2009670220679395,0.2524720893141946,0.20982142857142858,0.20886192314763746,0.1815068493150685,0.5354838709677419,0.2972972972972973,0.2236842105263158,0.23399999999999999,0.18814432989690721,0.21825396825396826,0.2119314436387607,0.22911547911547914,0.2678018575851393,0.9915074309978769,0.24015444015444018,0.1736842105263158
PL71 - Łódzkie,0.09316770186335403,0.12391754819315667,0.09523809523809523,0.08203125,0.09800120434833134,0.2914476827520306,0.09316770186335403,1.245967741935484,0.12903225806451613,0.2496782496782497,0.0,0.18346774193548387,0.12903225806451613,0.8709677419354839,0.3709677419354839,0.12673969072164948,0.1068100358422939,0.12903225806451613,0.16946564885496185,0.12096774193548387,1.9611650485436893,0.4329896907216495,0.2769230769230769,0.4329896907216495,0.9713656387665198,0.2857142857142857,0.12903225806451613,0.2329896907216495,0.9713656387665198,0.12698412698412698,0.24512607497703934,0.11953607283157697,0.22548787419477073,0.12847841252616077,0.11222444889779559,0.24825352764284064,0.14285714285714285,0.11796875000000001,0.13842746400885936,0.5065420560747663,0.1469622331691297,0.21946564885496184,0.1935483870967742,0.13811172961505686,0.10757328610709792,0.15441176470588236,0.22103630724320378,0.2635832959137854,0.9915730337078652,0.11222444889779559,0.16946564885496185
PL72 - Świętokrzyskie,0.2631172839506173,0.29614354201917653,0.17095437140394137,0.21726190476190477,0.1348148148148148,0.34687953555878087,0.2199074074074074,1.0625,0.3125,0.22959183673469388,0.18346774193548387,0.0,0.3125,0.7250000000000001,0.2482269503546099,0.2566340782122905,0.2902777777777778,0.3125,0.3125,0.225404497463321,1.9795918367346939,0.45,0.3125,0.45,0.9428571428571428,0.3125,0.3125,0.2648809523809524,0.9428571428571428,0.2435344827586207,0.24399717514124294,0.24268809561417365,0.2445726495726496,0.2421705943382244,0.24212197459861012,0.249802371541502,0.24532211774479817,0.2467948717948718,0.2467948717948718,0.525,0.2569444444444444,0.24238428638989987,0.24756493506493507,0.24377786685795463,0.2403846153846154,0.2427132391418106,0.26544117647058824,0.2651321398124467,0.9743589743589743,0.2548076923076923,0.3125
