,CZ010 - Prague,CZ020 - Central Bohemian,CZ031 - South Bohemian,CZ032 - Plzeň,CZ041 - Karlovy Vary,CZ042 - Ústí nad Labem,CZ051 - Liberec,CZ052 - Hradec Králové,CZ053 - Pardubice,CZ063 - Vysočina,CZ064 - South Moravian,CZ071 - Olomouc,CZ072 - Zlín,CZ080 - Moravian-Silesian,PL21 - Małopolskie,PL22 - Śląskie,PL41 - Wielkopolskie,PL42 - Zachodniopomorskie,PL43 - Lubuskie,PL51 - Dolnośląskie,PL52 - Opolskie,PL61 - Kujawsko-Pomorskie,PL62 - Warmińsko-Mazurskie,PL63 - Pomorskie,PL71 - Łódzkie,PL72 - Świętokrzyskie,PL81 - Lubelskie,PL82 - Podkarpackie,PL84 - Podlaskie,PL9 - Mazowieckie,SE110 - Stockholm,SE121 - Uppsala,SE122 - Södermanland,SE123 - Östergötland,SE124 - Örebro,SE125 - Västmanland,SE211 - Jönköping,SE212 - Kronoberg,SE213 - Kalmar,SE214 - Gotland,SE221 - Blekinge,SE224 - Skåne,SE231 - Halland,SE232 - Västra Götaland,SE311 - Värmland,SE312 - Dalarna,SE313 - Gävleborg,SE321 - Västernorrland,SE322 - Jämtland,SE331 - Västerbotten,SE332 - Norrbotten
PL82 - Podkarpackie,17.172876714212528,14.867324050616267,11.901115221566224,20.15275851986008,51.02347364460401,12.646249859936919,16.366657303513175,22.08936727011593,19.021691326366252,12.917259612807726,10.832267185552261,11.964833100206503,12.553558195162227,19.409856216858156,6.962053255725614,8.328282567387301,11.606171682743273,16.367585580974968,10.711014523080808,8.418386263159256,10.468173569130654,15.610997119014929,16.20613838456767,14.913649542194475,7.284876138247622,6.038453792828974,11.045466401991977,0.0,10.965532235656049,10.048098943899188,30.026535585604258,29.690413662928318,33.37087564998357,29.05158113120993,29.555479340811452,35.576968535996485,29.001512215804265,28.02767773363112,30.372384616918513,31.333622707437456,27.35062572235382,27.758498389967937,31.050341595499365,29.933517728652383,31.982087029498686,31.461784142948122,30.97716814817716,35.67328882816833,37.09184449125338,33.59727555864154,26.53300500701648
PL84 - Podlaskie,13.822690657276805,11.3601727506827,9.799916677122575,19.309716554624526,47.32445679261596,13.777606746082668,17.698979676758345,18.187073859922847,18.1786493611307,15.181075351562981,9.249380822715521,8.588625364966926,11.842605270966835,15.673055739239405,10.429792440191516,19.286406268843493,11.167863623295375,10.096056696496353,10.082405540051987,10.437025565067845,10.616850144161802,9.339468234536316,9.547500497871543,8.255011655498349,8.974527115541797,13.540240294899299,6.237411400289108,10.965532235656049,0.0,10.114295246684268,23.755006701125644,23.418884778449705,27.099346765504958,22.780052246731316,23.28395045633284,29.305439651517872,22.729983331325652,21.756148849152506,23.713746730222386,24.67498482074133,22.838499225608203,21.486969505489323,24.778812711020752,23.66198884417377,25.710558145020073,25.19025525846951,24.705639263698547,29.40175994368972,30.82031560677477,27.32574667416293,22.431509583414783
PL9 - Mazowieckie,13.888123513295785,11.267998651482655,9.655568134546106,19.533468871124306,51.34676422948873,14.253994804904528,17.606805577558298,21.95358301405898,18.40240167763048,18.189415777963365,8.768230243709116,11.073643512185221,9.936344089138835,15.165822953405652,11.401820234349984,9.172111022159225,4.441909008908268,8.084814253790588,6.466981259628304,7.812876780782048,7.469183454772942,7.5371372743607985,7.827761798862565,6.094986621965173,7.117236017099645,11.041001360810252,6.993995917262961,10.048098943899188,10.114295246684268,0.0,21.74376425841988,21.40764233574394,25.088104322799193,20.76880980402555,21.272708013627074,27.294197208812108,20.718740888619887,19.74490640644674,22.61800660901459,25.74724860961942,23.062413338869654,20.121665035969944,22.767570268314987,21.767299591127323,23.69931570231431,23.179012815763745,22.694396820992782,27.390517500983954,28.809073164069005,25.314504231457164,22.496942439433763
SE110 - Stockholm,17.995260469497744,19.61304174893988,26.812519099949874,27.663098105069626,56.7038151523543,27.789754727348683,23.81435527933945,27.430515832480758,26.5320309115758,36.28427782331882,24.331960174969243,25.24351457217447,28.031206134494287,21.115248746925907,29.496682279705436,24.619548345140185,18.750483444724008,19.131651796250534,25.294357812030228,23.821452281410004,25.564045500128394,20.05841636083671,21.000721226243826,21.486179933993004,25.424428694029565,29.802673244651707,27.28570603939351,30.026535585604258,23.755006701125644,21.74376425841988,0.0,9.166174036743731,6.362012042150337,11.007430759504764,21.372222408034816,13.600119939666529,16.998712482564525,19.23208599893132,19.881070743995334,18.61259012760383,19.498980837226963,17.23691721940079,22.042563789125023,17.715160527982796,20.550431812644568,7.46889664177137,15.430463330844312,16.620284181116848,21.50156528605877,22.407149983358934,13.328052358362864
SE121 - Uppsala,19.59189726001676,21.279921431931534,26.476397177273935,26.094946551943185,55.06727846515786,28.26607238794063,27.662375046067186,25.402393541349927,23.82249228606582,30.934088612237534,21.04427571326072,24.90739264949853,24.791942005013908,24.48907363884731,28.032262855901198,25.771159329448714,18.505491345571944,17.173711120356433,24.958235889354288,23.485330358734064,25.45258848399691,16.79414749862895,17.840731728939627,15.32389876155633,25.088306771353626,29.466551321975768,26.94958411671757,29.690413662928318,23.418884778449705,21.40764233574394,9.166174036743731,0.0,13.331638547859136,9.875666181613923,12.296624043831233,16.05399124539228,9.35406593777446,14.642145787379015,15.233416366485773,19.866642077677295,13.663251738961113,11.20927039340321,12.966965424921439,8.639562163779214,11.474833448440986,12.402217882460974,14.021832054420981,12.839712128940059,12.644963814698329,13.331551619155352,12.795849357845555
SE122 - Södermanland,17.86594524144853,18.503551599367302,30.156859164329187,26.745126408858184,60.37464012184657,27.02819802325171,22.29376888184255,29.395410809447668,24.6725159355922,31.737677682646655,24.724737700315973,28.587854636553782,28.678125967581046,22.912509653337025,31.71272484295645,26.822239118625223,21.764703967240298,18.73926784701608,28.63869787640954,27.165792345789317,28.199123191568926,17.812841576244242,19.80188413531894,19.240605149400537,28.76876875840888,33.14701330903102,30.630046103772823,33.37087564998357,27.099346765504958,25.088104322799193,6.362012042150337,13.331638547859136,0.0,12.329300350956125,19.201876134178598,11.6445484791467,13.864536330788704,17.500611734043403,17.635495959402867,18.95342994293199,17.907330315724003,20.678331757113128,19.796989004532556,15.58318574985696,18.3048570280521,10.035224955145237,19.81431921699617,16.23654970786261,19.255990501466304,20.16157519876647,14.60462448373856
SE123 - Östergötland,18.827464379753458,19.90268606950854,25.837564645555545,32.22408265215074,57.68111528653285,26.14237510218655,26.95905863565988,27.342926009820165,31.093015458656918,33.383142992953275,21.4308253446037,24.26856011778014,25.130071304128744,18.264011039760387,27.39343032418281,26.788212946309528,18.66967030076141,14.942880043088376,24.3194033576359,22.846497827015675,23.879828672795284,17.40365388632334,15.717034443185543,14.719629309288361,24.449474239635236,28.82771879025738,26.31075158499918,29.05158113120993,22.780052246731316,20.76880980402555,11.007430759504764,9.875666181613923,12.329300350956125,0.0,12.331672768882425,17.895247968153313,8.15217555588713,14.305978346891257,10.840521104842942,20.089557669263822,14.096038953791142,10.32256893352654,13.00201414997263,9.68151412508336,11.509882173492178,10.732652903785795,18.174269382018796,10.956280575075999,14.984725031195062,13.366600344206544,13.277436415303578
SE124 - Örebro,20.674541360523992,22.362565532438765,26.34146285515707,31.24808588428199,63.55128764842226,29.34871648844786,28.745019146574418,32.57205833602336,30.117018690788164,36.213251349324295,24.26093370097472,24.772458327381663,27.960179660499765,22.584431045702637,29.425655805710914,25.714800805579607,18.679456970729486,15.80853887418708,24.823301567237422,23.350396036617198,25.493019026133872,18.48048172433285,18.923375829446858,15.41508097783127,24.95337244923676,29.331616999858902,26.814649794600705,29.555479340811452,23.28395045633284,21.272708013627074,21.372222408034816,12.296624043831233,19.201876134178598,12.331672768882425,0.0,17.634604863063668,10.95615838909594,16.522784437279817,11.276955945264762,20.949286178184526,11.537449535120562,8.809793645372856,9.74537609824527,6.547145583480178,11.294800818822281,17.429164694578418,15.022378352882713,10.71090999423833,14.259902445884956,15.624884706271757,12.848437356090692
SE125 - Västmanland,22.321584874210075,23.25446563744576,32.3629520503421,29.229117531973888,55.5704527555408,29.234290909264626,27.744448491571276,27.34632317951089,27.722990989779063,33.94377056865957,26.930830586328888,30.793947522566697,30.678496878082075,23.926113181108693,33.918817728969366,29.028332004638138,23.970796853253212,19.209382955021518,30.844790762422456,29.37188523180223,30.40521607758184,20.771154517652935,22.30188314154999,21.199210586846934,30.974861644421793,35.353106195043935,32.83613898978574,35.576968535996485,29.305439651517872,27.294197208812108,13.600119939666529,16.05399124539228,11.6445484791467,17.895247968153313,17.634604863063668,0.0,23.88652969121307,21.43014943231596,18.54718378195964,19.770180154205924,20.61646254135542,21.764978682534636,18.008521982301133,16.224666668265904,21.700765452928785,13.03693486645253,21.229524077111964,19.686780567835164,12.442653346098043,24.461420896150575,13.671472279342481
SE211 - Jönköping,16.814487803624477,19.285577837233003,25.78749573014988,27.10905380371126,52.59512925932632,25.288991253509717,25.624384763308647,27.30141932874994,24.1102472160539,33.78351434947985,21.831196701130278,24.218491202374477,25.53044266065532,22.572082384247366,27.343361408777145,24.35809079290748,19.02689336290831,16.97384806632176,24.269334442230235,23.836612637627194,23.82975975738962,18.273421343234133,16.387243523239746,15.575021705749744,24.399405324229573,28.777649874851715,26.260682669593518,29.001512215804265,22.729983331325652,20.718740888619887,16.998712482564525,9.35406593777446,13.864536330788704,8.15217555588713,10.95615838909594,23.88652969121307,0.0,12.709589492409897,8.945438060345202,20.719229896080076,13.275557514908668,9.292279138803268,9.7888715268772,7.661863022947167,9.652746318398867,12.167053401924774,12.912610549815497,11.389123029857764,13.947879134948824,14.265962232217941,11.341381626498695
SE212 - Kronoberg,21.616923860484174,24.0880138940927,24.813661247976736,31.911489860570956,55.80693796169957,29.148951824731192,30.426820820168345,26.95254811370914,27.22180210349219,26.394479766294204,19.38153978396352,23.24465672020133,23.12920607571671,18.67903812098732,26.369526926604,24.269560385437195,16.421506050887846,14.242676318353979,23.29549996005709,21.822594429436865,22.855925275216475,17.36694480191012,18.723611165730187,15.215316314114599,23.425570842056427,27.80381539267857,25.28684818742037,28.02767773363112,21.756148849152506,19.74490640644674,19.23208599893132,14.642145787379015,17.500611734043403,14.305978346891257,16.522784437279817,21.43014943231596,12.709589492409897,0.0,15.435335931140042,22.238584347955886,17.393557429212187,11.763067726093446,12.372788269242237,15.973299052485649,15.117622882641172,15.338640616269588,14.707356777902774,13.171775038711878,21.43892737838284,23.215945889541295,19.448858418689163
SE213 - Kalmar,23.231265764653262,25.70235579826179,28.51301014075946,33.52583176474005,60.65008581837859,30.019178355012556,32.04116272433743,29.6708565059797,30.472169003221744,38.51370145098269,26.561383802633117,26.583232920414282,30.26062976215816,20.070498863322285,31.72610590736931,23.861460791315544,20.97990707238788,20.17171115657181,25.616664744185943,23.028741431770758,27.793469127792267,18.84740442601251,20.570819925985514,18.0891655761258,26.9618841476917,31.365287033829578,27.92254872313488,30.372384616918513,23.713746730222386,22.61800660901459,19.881070743995334,15.233416366485773,17.635495959402867,10.840521104842942,11.276955945264762,18.54718378195964,8.945438060345202,15.435335931140042,0.0,17.13259466608742,14.682970166054314,16.10992362897786,13.944990776113215,10.888029221794886,11.95599026628532,15.938013030538936,14.587769631009568,13.691897222203856,14.322497576171674,12.291145484057331,14.49457363222647
SE214 - Gotland,24.672983937672036,26.682756069061895,29.474248231278402,34.50623203554015,64.04756659438745,30.9804164455315,33.02156299513754,33.068337281988555,29.816544278461386,39.474939541501634,27.52262189315206,27.544471010933226,31.221867852677104,26.03084068687825,32.687343997888256,30.20458301676694,24.843905864301213,21.78060075287366,26.577902834704886,27.239111501262734,28.75470721831121,25.1704835334412,22.397583082911254,21.151613083642694,27.92312223821064,32.373427153591685,28.53868736000092,31.333622707437456,24.67498482074133,25.74724860961942,18.61259012760383,19.866642077677295,18.95342994293199,20.089557669263822,20.949286178184526,19.770180154205924,20.719229896080076,22.238584347955886,17.13259466608742,0.0,18.704484717384275,17.90130034484706,20.41594619712612,17.007434674679423,20.704573195083302,17.511998993799388,22.1309786334982,20.948858708017276,22.271301763483415,26.29545480515261,22.748176086162736
SE221 - Blekinge,22.61504993710065,23.69027162685573,25.491251246194764,36.011668209497934,55.75486252811244,28.505159549574774,30.746644193007068,31.130511567167353,34.88060101600411,35.491942556417996,23.539624908068422,23.561474025849588,28.971907480782345,21.783265125480547,28.704347012804615,30.984147859259558,22.86560521371144,20.642267359956165,23.62388065482207,22.991535939865035,26.804628259699456,21.919250623673985,23.352057726747603,18.533572305980865,23.940125253127004,28.343528139264883,28.366955452989945,27.35062572235382,22.838499225608203,23.062413338869654,19.498980837226963,13.663251738961113,17.907330315724003,14.096038953791142,11.537449535120562,20.61646254135542,13.275557514908668,17.393557429212187,14.682970166054314,18.704484717384275,0.0,10.9065721950271,11.003093175942668,9.726940006046778,12.524364053424556,15.555923123770565,17.219410230307957,12.862256112885731,16.592048577829463,14.070861112647723,12.138544246260265
SE224 - Skåne,16.44766476108128,18.172485868974874,24.544481904313553,29.84428303347857,57.10866606705932,25.096463188280804,24.579259016987702,26.12943675466042,28.71321583998474,33.59098628425094,21.638668635901364,22.975477376538148,26.031159177882635,18.267514309219077,26.803390740637557,27.87927055240555,19.760727906857433,13.84519664688528,23.026320616393907,21.553415085773683,23.863879956799746,17.743378540152193,14.63602661292423,15.592824003081155,23.156391498393244,27.534636049015386,25.426207150090235,27.758498389967937,21.486969505489323,20.121665035969944,17.23691721940079,11.20927039340321,20.678331757113128,10.32256893352654,8.809793645372856,21.764978682534636,9.292279138803268,11.763067726093446,16.10992362897786,17.90130034484706,10.9065721950271,0.0,7.702481886683751,7.711540751186579,10.771888985962084,14.142299522666825,11.68404606385853,9.16346898614956,13.17716907708377,14.954187588242226,12.105346596271442
SE231 - Halland,17.201173344434896,19.672263378043425,27.83632510984498,28.851555422438192,60.55844988682091,24.707663968767505,26.01107030411907,29.57922057442201,27.720488228944365,32.8554907013355,22.404203645831767,26.267320582069576,26.151869937584955,19.399486240611573,29.392190788472245,24.501705064141017,19.44416991275609,16.364773468357203,26.318163821925335,24.84525829130511,25.87858913708472,17.89797807284512,19.07456383514864,16.672583646349814,26.448234703924673,30.826479254546815,28.309512049288617,31.050341595499365,24.778812711020752,22.767570268314987,22.042563789125023,12.966965424921439,19.796989004532556,13.00201414997263,9.74537609824527,18.008521982301133,9.7888715268772,12.372788269242237,13.944990776113215,20.41594619712612,11.003093175942668,7.702481886683751,0.0,7.926178383560691,9.548719353536034,18.099506075668625,14.948344271550056,11.739325031780636,14.416810851506476,11.736750538894329,13.229040599873052
SE232 - Västra Götaland,16.732689857018894,18.6667656006895,26.719501242998,29.63002886001411,57.16430812044734,26.488146500206096,25.005572526765146,26.185078808048438,28.498961666520284,34.98266959617623,23.030351947826656,25.150496715222594,27.676793733040014,18.28266237376459,28.275366921625263,26.924818405514912,19.107551893239787,15.490831202042656,25.201339955078353,23.72843442445813,25.509514511957125,16.78892639326156,16.892562306465976,17.238458558238534,25.33141083707769,29.709655387699833,27.192688182441636,29.933517728652383,23.66198884417377,21.767299591127323,17.715160527982796,8.639562163779214,15.58318574985696,9.68151412508336,6.547145583480178,16.224666668265904,7.661863022947167,15.973299052485649,10.888029221794886,17.007434674679423,9.726940006046778,7.711540751186579,7.926178383560691,0.0,8.214805381517868,13.7721028145264,14.61808996580763,9.537500888129916,12.753672029216384,13.805686991587176,9.547559745932764
SE311 - Värmland,16.477156620963644,19.61992325911019,28.768070543844303,28.356631976683573,54.02257514260263,25.639409402766827,24.11585124626036,26.93339405472097,27.225564783189746,31.42246354086815,23.33594907983109,27.199066016068898,28.742928953330416,24.682960126755482,30.323936222471566,26.663460683607816,20.404923847977205,16.736329712915303,27.249909255924656,25.777003725304432,26.81033457108404,20.731501517117195,18.413095514834055,18.304593778528936,27.379980137923994,31.758224688546136,29.24125748328794,31.982087029498686,25.710558145020073,23.69931570231431,20.550431812644568,11.474833448440986,18.3048570280521,11.509882173492178,11.294800818822281,21.700765452928785,9.652746318398867,15.117622882641172,11.95599026628532,20.704573195083302,12.524364053424556,10.771888985962084,9.548719353536034,8.214805381517868,0.0,16.60737409918817,16.14453297729824,14.67207096900624,16.28878751580831,10.964702562426327,12.58669154949294
SE312 - Dalarna,20.58162445846358,23.05271449207211,28.24776765729374,32.05655585407861,54.408068867389,25.470148487472077,29.391521418147754,30.71132888707673,30.925488660584783,33.28011653588561,22.815646193280525,26.678763129518334,27.884920474758424,27.42210276811092,29.803633335921003,25.78981476923686,20.429137616771133,20.106740249620046,26.729606369374093,25.25670083875387,26.290031684533478,20.755715285911123,18.156329826756984,17.543122220536606,26.85967725137343,31.237921801995572,28.720954596737375,31.461784142948122,25.19025525846951,23.179012815763745,7.46889664177137,12.402217882460974,10.035224955145237,10.732652903785795,17.429164694578418,13.03693486645253,12.167053401924774,15.338640616269588,15.938013030538936,17.511998993799388,15.555923123770565,14.142299522666825,18.099506075668625,13.7721028145264,16.60737409918817,0.0,12.389104409598707,12.67722646766045,17.558507572602373,18.464092269902537,15.293723304470198
SE313 - Gävleborg,17.976843272704365,19.052064962459447,27.763151662522777,31.37346154510165,53.70888489654052,24.6344905214453,26.108437528610786,26.49230490277107,30.242394351607825,31.121015673176206,22.331030198509563,26.19414713474737,28.094548642366615,19.326312793289368,29.31901734115004,26.695103091760004,19.525306802566387,15.908586111369257,26.24499037460313,24.772084843982906,25.927269421283725,16.55921107950665,17.40817663351253,17.656213467565134,26.375061256602468,30.75330580722461,28.236338601966413,30.97716814817716,24.705639263698547,22.694396820992782,15.430463330844312,14.021832054420981,19.81431921699617,18.174269382018796,15.022378352882713,21.229524077111964,12.912610549815497,14.707356777902774,14.587769631009568,22.1309786334982,17.219410230307957,11.68404606385853,14.948344271550056,14.61808996580763,16.14453297729824,12.389104409598707,0.0,9.90932791611236,19.679206016261237,19.33357629957135,20.133893298498535
SE321 - Västernorrland,24.86486482151591,27.335954855124434,32.45927234251395,35.15943082160269,59.10313320028426,29.753388850524402,33.674761781200075,28.386410166105307,30.469743064523925,34.04009086083142,27.027150878500734,30.890267814738543,30.77481717025392,24.02243347328054,34.01513802114121,29.124652296809984,24.06711714542506,19.305703247193367,30.941111054594302,29.468205523974078,30.501536369753687,20.062291709153403,22.1042973135037,21.29553087901878,31.07118193659364,35.44942648721578,32.932459281957584,35.67328882816833,29.40175994368972,27.390517500983954,16.620284181116848,12.839712128940059,16.23654970786261,10.956280575075999,10.71090999423833,19.686780567835164,11.389123029857764,13.171775038711878,13.691897222203856,20.948858708017276,12.862256112885731,9.16346898614956,11.739325031780636,9.537500888129916,14.67207096900624,12.67722646766045,9.90932791611236,0.0,13.82867133391709,17.20077196875388,15.57550162925757
SE322 - Jämtland,21.996556945822885,23.684581117737658,33.877828005599,34.6041888369141,55.54679914381976,30.74916686452152,30.06703473187331,29.723032194583517,33.47312164342027,35.458646523916464,28.445706541585785,32.308823477823594,32.19337283333897,25.440989136365587,35.43369368422626,30.543207959895035,25.48567280851011,20.724258910278415,32.35966671767935,30.88676118705913,31.92009203283874,24.26218552600308,23.52285297658875,22.71408654210383,32.48973759967869,36.86798215030083,34.351014945042635,37.09184449125338,30.82031560677477,28.809073164069005,21.50156528605877,12.644963814698329,19.255990501466304,14.984725031195062,14.259902445884956,12.442653346098043,13.947879134948824,21.43892737838284,14.322497576171674,22.271301763483415,16.592048577829463,13.17716907708377,14.416810851506476,12.753672029216384,16.28878751580831,17.558507572602373,19.679206016261237,13.82867133391709,0.0,14.608689695667715,20.278147837008603
SE331 - Västerbotten,18.092345150106496,18.729951508025273,30.38325907298716,26.97152631751615,53.94465593214181,27.385445513656492,23.97421520838688,25.72135252800691,25.562109104993407,35.87996860962663,24.951137608973944,28.814254545211753,30.04423428833099,22.54018397383389,31.939124751614422,27.048639027283194,21.99110387589827,18.032514013610264,28.865097785067512,27.392192254447288,28.425523100226897,19.34386825385671,20.02828404397691,19.60589911352951,28.99516866706685,33.37341321768899,30.856446012430794,33.59727555864154,27.32574667416293,25.314504231457164,22.407149983358934,13.331551619155352,20.16157519876647,13.366600344206544,15.624884706271757,24.461420896150575,14.265962232217941,23.215945889541295,12.291145484057331,26.29545480515261,14.070861112647723,14.954187588242226,11.736750538894329,13.805686991587176,10.964702562426327,18.464092269902537,19.33357629957135,17.20077196875388,14.608689695667715,0.0,11.9162728314362
SE332 - Norrbotten,16.978021565489957,18.361822930910847,23.318988521362098,30.374639837887244,55.9255094217647,23.8596796410288,25.10961582139638,25.493483195556664,29.243572644393417,32.354202736998936,20.40188508864936,21.749983993586692,27.628145114602333,23.151762287590497,25.566607193385554,26.201380830870278,19.771461937636715,17.540433675572366,23.19334175493607,21.570260083347627,26.71855907606168,21.33768994320095,18.870937494711775,17.189809939800853,22.219464499088275,26.30914266606393,27.023193086809933,26.53300500701648,22.431509583414783,22.496942439433763,13.328052358362864,12.795849357845555,14.60462448373856,13.277436415303578,12.848437356090692,13.671472279342481,11.341381626498695,19.448858418689163,14.49457363222647,22.748176086162736,12.138544246260265,12.105346596271442,13.229040599873052,9.547559745932764,12.58669154949294,15.293723304470198,20.133893298498535,15.57550162925757,20.278147837008603,11.9162728314362,0.0
